4;4;4;17
5;5;8;10
5;5;2;7
5;4;4;12
6;5;7;13
5;5;2;7
4;8;3;3
2;7;7;10
7;7;6;8
9;3;5;11
1;5;2;10
4;5;3;9
6;6;4;6
8;5;6;5
3;5;6;27
5;5;5;8
8;6;5;11
6;7;5;8
5;1;6;10
9;8;7;
7;2;11;
5;7;6;
5;3;4;
10;5;3;
12;4;2;
3;4;5;
4;10;20;
2;4;7;
4;4;4;
9;6;9;
10;4;6;
4;7;6;
4;2;3;
3;6;3;
1;1;3;
4;7;4;
;2;5;
;4;;
;4;;
;6;;
